sample_id,generator,target_risk_level,generator_target_cell,source_path,feature_01_weather_cloudiness,feature_02_weather_precipitation,feature_03_weather_precipitation_deposits,feature_04_weather_wind_intensity,feature_05_weather_fog_density,feature_06_weather_fog_distance,feature_07_weather_sun_altitude_angle,feature_08_weather_wetness,feature_09_lead_vehicle_initial_distance_m,feature_10_lead_vehicle_brake_trigger_seconds,feature_11_lead_vehicle_brake_intensity,feature_12_pedestrian_forward_distance_m,feature_13_pedestrian_roadside_offset_m,feature_14_pedestrian_trigger_seconds,feature_15_pedestrian_speed_mps,predicted_risk_mean,predicted_risk_std,predicted_risk_min,predicted_risk_max,robust_predicted_risk_score,bootstrap_top_k_frequency,nearest_observed_distance,nearest_collision_distance,nearest_non_collision_distance,collision_distance_margin,collision_affinity,collision_boundary_balance,collision_boundary_score,stable_high_score_base,high_uncertainty_base,collision_boundary_base
lhs_high_20260815_0039,lhs,high,lhs__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_high.jsonl,0.8121692307692308,0.9797499999999999,0.8534375000000001,0.8251473684210526,0.8042117647058824,0.10422807017543861,0.4233,0.8909714285714285,0.4262941176470588,0.16819444444444448,0.9555555555555555,0.49448148148148147,0.44399999999999995,0.2987719298245614,0.5376666666666666,51.580857108462396,3.0442171207221795,46.16680232760142,60.85978383862427,50.058748548101306,0.22,0.10022957169782057,0.120755105050036,0.10022957169782057,-0.020525533352215436,0.3193237994286784,0.4803226278454993,0.3916356041975652,0.5675130208333333,0.4886067708333333,0.5203776041666667
lhs_high_20260815_0040,lhs,high,lhs__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_high.jsonl,0.7738923076923077,0.9242000000000001,0.9901,0.8485473684210526,0.7936705882352941,0.26133333333333336,0.36338000000000004,0.7169714285714286,0.48814705882352943,0.35097222222222224,0.9955555555555555,0.33666666666666667,0.32200000000000006,0.1956140350877193,0.39299999999999996,49.37736666706187,4.925390012343405,41.12968592857142,63.014152393298076,46.91467166089017,0.06,0.12126467336387152,0.12126467336387152,0.12412077828380219,0.0028561049199306715,0.3177892623324328,0.9029956974387885,0.5356886563839421,0.3851888020833333,0.8025716145833334,0.8060546874999999
lhs_high_20260815_0041,lhs,high,lhs__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_high.jsonl,0.8313230769230769,0.7743249999999999,0.7909499999999999,0.5686210526315789,0.8139882352941176,0.07517543859649123,0.2072,0.9772857142857142,0.30676470588235294,0.2909722222222222,0.9177777777777777,0.38659259259259254,0.22225000000000006,0.1310526315789474,0.48216666666666663,53.840844261706735,4.283250776127319,45.56384049470899,63.21491611287479,51.699218873643076,0.52,0.11681702727456338,0.12620692711146503,0.11681702727456338,-0.009389899836901652,0.3032832623164795,0.7150058877738714,0.4656708260343892,0.6667317708333333,0.7786458333333334,0.7227864583333332
lhs_high_20260815_0042,lhs,high,lhs__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_high.jsonl,0.7390307692307694,0.860775,0.7480125,0.5663684210526315,0.7352470588235294,0.17628070175438595,0.27934,0.6456428571428571,0.44147058823529417,0.22583333333333339,0.9577777777777777,0.2206666666666666,0.24550000000000005,0.1473684210526316,0.5448333333333334,49.29921076823468,4.478965734272867,42.36959728174605,60.29615941843037,47.05972790109825,0.04,0.10872397035452415,0.13917096776420745,0.10872397035452415,-0.030446997409683305,0.26830183798973756,0.3369729975657397,0.3006833460632619,0.37167968749999997,0.7516276041666666,0.4309244791666667
lhs_high_20260815_0043,lhs,high,lhs__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_high.jsonl,0.7306615384615384,0.98885,0.701075,0.6604526315789473,0.8423294117647059,0.16871929824561405,0.2581,0.9926714285714285,0.41394117647058826,0.20666666666666672,0.931111111111111,0.40644444444444444,0.25449999999999995,0.26333333333333336,0.512,51.489719513367774,2.6389750426713796,47.098762685185186,57.50664362654311,50.170231992032086,0.22,0.126753034283561,0.13057013771911738,0.126753034283561,-0.003817103435556385,0.2910281308959629,0.8725195489350744,0.5039124264163004,0.5702473958333334,0.369140625,0.6552083333333332
lhs_high_20260815_0044,lhs,high,lhs__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_high.jsonl,0.8605846153846154,0.82785,0.8897875000000001,0.736621052631579,0.7445999999999999,0.07349122807017544,0.40812,0.8112714285714286,0.24205882352941177,0.16597222222222227,0.8200000000000001,0.5668888888888888,0.5135000000000001,0.3994736842105263,0.4708333333333334,48.611616367769614,1.9511446623492308,45.217308990740754,55.01966789285713,47.636044036594996,0.0,0.10062056528086348,0.12797201436698305,0.10062056528086348,-0.02735144908611957,0.29826462723465047,0.37637826836096194,0.3350527181085173,0.29580078125,0.15950520833333331,0.3392578125
lhs_high_20260815_0045,lhs,high,lhs__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_high.jsonl,0.8876461538461539,0.960075,0.8788,0.7196210526315789,0.7164823529411765,0.14208771929824562,0.21824,0.7120571428571427,0.30823529411764705,0.30652777777777773,0.8777777777777777,0.48333333333333334,0.2875000000000001,0.23543859649122803,0.3818333333333334,48.326041728180996,2.619308478450545,42.814414193121706,55.03033860317462,47.01638748895572,0.0,0.08463518986044385,0.10233164031537499,0.08463518986044385,-0.017696450454931137,0.38007573049906385,0.5314080162115684,0.4494166106795233,0.26708984375,0.3240559895833333,0.5666666666666667
lhs_high_20260815_0046,lhs,high,lhs__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_high.jsonl,0.7569846153846153,0.8542500000000001,0.7527375,0.7789473684210526,0.7939176470588236,0.209,0.27881999999999996,0.8873142857142856,0.4659411764705882,0.4195833333333333,0.9377777777777777,0.4016666666666666,0.63975,0.22473684210526312,0.4701666666666666,50.47029402567257,4.986804714149363,42.117572049823664,60.79491680555544,47.976891668597894,0.24,0.08034732430660105,0.08034732430660105,0.10972013588956463,0.02937281158296358,0.46787336135087787,0.3501561758299425,0.40475763980847135,0.5097981770833333,0.81884765625,0.6294921875000001
lhs_high_20260815_0047,lhs,high,lhs__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_high.jsonl,0.8988615384615385,0.9705875,0.901025,0.6372526315789474,0.8879529411764706,0.11624561403508771,0.41742000000000007,0.7818142857142858,0.3015294117647058,0.3011111111111111,0.8400000000000001,0.202,0.2975000000000001,0.2545614035087719,0.5043333333333333,50.172615834830815,1.8371791886630398,46.01946979761898,55.73486660582014,49.25402624049929,0.0,0.08337175414109471,0.12066381973246042,0.08337175414109471,-0.037292065591365706,0.31959948175509345,0.26386964441596605,0.290400760340333,0.3536783854166667,0.15983072916666669,0.25690104166666666
lhs_high_20260815_0048,lhs,high,lhs__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_high.jsonl,0.9720153846153846,0.8702500000000001,0.7316499999999999,0.8827473684210527,0.6953882352941176,0.07880701754385964,0.47814,0.7885857142857142,0.2863235294117647,0.3675,0.8066666666666668,0.2165555555555556,0.4635,0.4356140350877194,0.38833333333333336,48.52217572873722,2.7121164338976724,43.742673945767194,56.941969455026396,47.16611751178838,0.1,0.10666272056065326,0.13298778075924209,0.10666272056065326,-0.026325060198588823,0.28445211277403476,0.39043579670264433,0.33325708885885785,0.4262044270833333,0.3567708333333333,0.3866536458333333
lhs_high_20260815_0049,lhs,high,lhs__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_high.jsonl,0.886676923076923,0.9728,0.9660249999999999,0.8289368421052631,0.6921058823529411,0.08487719298245615,0.34254000000000007,0.9737285714285715,0.2700294117647059,0.35513888888888895,0.8155555555555556,0.6350370370370371,0.30725,0.4687719298245615,0.379,51.24715556433607,2.429716492532917,46.45979495767193,56.84096736507935,50.03229731806961,0.22,0.13787101758900647,0.15195821491686573,0.13787101758900647,-0.014087197327859263,0.2377522802762882,0.6045441221349687,0.37911969556489106,0.5666015625,0.2989908854166667,0.44941406250000004
lhs_high_20260815_0050,lhs,high,lhs__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_high.jsonl,0.8058923076923076,0.9380750000000001,0.974075,0.6658947368421053,0.8862705882352941,0.20105263157894737,0.43492000000000003,0.6468571428571429,0.2496764705882353,0.30652777777777773,0.9822222222222222,0.31529629629629635,0.599,0.21999999999999995,0.6378333333333334,55.34863280817526,4.725375097145143,46.06199711772481,67.02465117901231,52.98594525960269,0.66,0.10537138214808286,0.10537138214808286,0.11627205955253228,0.010900677404449416,0.36930931474354006,0.6774370184087172,0.500183767280017,0.7490234375,0.8728841145833334,0.7952473958333333
lhs_high_20260815_0051,lhs,high,lhs__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_high.jsonl,0.9537538461538462,0.9886625,0.6973625,0.5265263157894737,0.6661176470588236,0.1800701754385965,0.40344,0.6743142857142856,0.46808823529411764,0.17597222222222228,0.8400000000000001,0.15192592592592594,0.4830000000000001,0.4449122807017545,0.6145,45.88269616574152,1.6127258485783844,43.28625803439147,51.47709155555548,45.07633324145233,0.0,0.10441112452421869,0.1707794456878377,0.10441112452421869,-0.06636832116361902,0.19899986564343056,0.09337970145241373,0.1363178199754309,0.15270182291666667,0.05940755208333333,0.046289062500000006
lhs_high_20260815_0052,lhs,high,lhs__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_high.jsonl,0.8630923076923077,0.8556874999999999,0.7936,0.5389684210526315,0.6620823529411765,0.10275438596491226,0.30568,0.9199714285714286,0.32699999999999996,0.22541666666666668,0.9644444444444444,0.24288888888888888,0.43300000000000005,0.25333333333333335,0.42416666666666664,48.42477211932418,2.3283770980306464,44.52608027380952,54.306238416666574,47.26058357030886,0.0,0.08811540485689162,0.12362788814135331,0.08811540485689162,-0.03551248328446169,0.31076841428005003,0.28119060407778707,0.29560980724546887,0.27711588541666665,0.24169921875,0.2843098958333333
lhs_high_20260815_0053,lhs,high,lhs__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_high.jsonl,0.7879846153846153,0.9190875000000001,0.8688125,0.7417157894736841,0.6952,0.16603508771929826,0.56402,0.7837571428571428,0.3342352941176471,0.21375000000000008,0.9733333333333333,0.5418148148148147,0.2197499999999999,0.40526315789473694,0.4793333333333334,47.6741316571228,2.4480564121036927,44.19180861507937,56.23146073456785,46.45010345107095,0.02,0.10155406114303092,0.15401007400083852,0.10155406114303092,-0.0524560128578076,0.233185014262791,0.15350091252857584,0.18919332038242626,0.31357421874999997,0.26171875,0.14680989583333334
lhs_high_20260815_0054,lhs,high,lhs__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_high.jsonl,0.7374461538461539,0.788325,0.7355875,0.8455473684210526,0.7042117647058824,0.08438596491228069,0.166,0.6825714285714286,0.2652058823529412,0.1468055555555556,0.8133333333333334,0.5014814814814814,0.31499999999999995,0.45438596491228067,0.48550000000000004,47.676075960052756,2.8984351598462537,41.64471674867726,56.109905730158644,46.22685838012963,0.0,0.08131768196617765,0.14408171817099547,0.08131768196617765,-0.06276403620481781,0.25613103893595346,0.10621241857489386,0.16493725206116394,0.23017578125,0.3986002604166667,0.16555989583333336
lhs_high_20260815_0055,lhs,high,lhs__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_high.jsonl,0.7872461538461539,0.8999124999999999,0.7833249999999999,0.7912,0.8799647058823529,0.18780701754385964,0.29986,0.9574142857142858,0.32482352941176473,0.36263888888888884,0.7666666666666667,0.21203703703703708,0.39225,0.2808771929824561,0.4828333333333334,51.72154100705626,2.8874066261790556,45.76262609315378,57.83519800264545,50.27783769396673,0.18,0.09608481569525329,0.10108912036982136,0.09608481569525329,-0.005004304674568069,0.38456645006446183,0.8362862754000766,0.5671046148359563,0.5609049479166667,0.4446614583333333,0.7494140624999999
lhs_high_20260815_0056,lhs,high,lhs__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_high.jsonl,0.8524615384615384,0.763225,0.8894375,0.5854947368421053,0.6679647058823529,0.15810526315789475,0.3464,0.8056142857142857,0.48235294117647054,0.2438888888888889,0.9622222222222222,0.31555555555555553,0.3307500000000001,0.3749122807017543,0.4203333333333334,43.983311732550895,1.8072929554532393,41.77781348412697,50.39567615652553,43.07966525482428,0.0,0.10000848511035279,0.14126260330794146,0.10000848511035279,-0.041254118197588674,0.2630487780055762,0.22904225861490882,0.24545730023832846,0.06110026041666666,0.058268229166666664,0.14303385416666664
lhs_high_20260815_0057,lhs,high,lhs__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_high.jsonl,0.7556923076923078,0.885575,0.8295375,0.8871894736842105,0.8567764705882353,0.12,0.52176,0.8156714285714285,0.3080588235294118,0.34513888888888894,0.9044444444444444,0.6655555555555556,0.6577500000000001,0.3564912280701754,0.5083333333333333,48.88876773343674,2.910863600335788,44.360787220899475,56.546310550264536,47.43333593326884,0.02,0.12496038528534859,0.12650719307083402,0.12496038528534859,-0.0015468077854854378,0.3024236005528318,0.9462377597890281,0.5349435767391206,0.3568684895833333,0.4228515625,0.703125
lhs_high_20260815_0058,lhs,high,lhs__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_high.jsonl,0.8904461538461539,0.8658875,0.8387375,0.6134315789473684,0.8665411764705883,0.2482280701754386,0.42623999999999995,0.9003,0.35347058823529415,0.36569444444444443,0.9555555555555555,0.5493333333333333,0.383,0.20561403508771928,0.6601666666666667,53.09939230690152,4.4500533527551385,46.209946373015825,62.081396895823296,50.874365630523954,0.4,0.104664676795398,0.104664676795398,0.10468134246297253,1.6665667574536358e-05,0.37178485200806094,0.9994047779066902,0.6095601344003624,0.6215169270833334,0.79296875,0.8831380208333333
lhs_high_20260815_0059,lhs,high,lhs__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_high.jsonl,0.9930153846153847,0.7516375,0.9093,0.7225684210526316,0.788164705882353,0.19136842105263158,0.49904,0.900357142857143,0.478,0.2544444444444444,0.8977777777777777,0.506962962962963,0.629,0.4135087719298246,0.6653333333333333,48.0896732307319,3.1688626504113357,43.097265660493825,57.20312238624333,46.505241905526226,0.1,0.1140684536494464,0.15164536488931135,0.1140684536494464,-0.03757691123986495,0.23845647467193487,0.2611980118813509,0.2495683415510571,0.39794921875,0.4832356770833333,0.2733072916666667
lhs_high_20260815_0060,lhs,high,lhs__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_high.jsonl,0.8455076923076923,0.9234375,0.8314125000000001,0.8142,0.6733882352941176,0.233859649122807,0.46718000000000004,0.9065857142857142,0.344764705882353,0.17569444444444451,0.9733333333333333,0.23344444444444448,0.3194999999999999,0.4043859649122808,0.43850000000000006,48.80427694641974,2.7618751218024418,44.90039311507941,58.39421199470893,47.42333938551852,0.04,0.10548908794108651,0.1449139328619976,0.10548908794108651,-0.0394248449209111,0.2541238897467431,0.24451076148309903,0.2492709886710109,0.38535156249999997,0.3736979166666667,0.24453125
lhs_high_20260815_0061,lhs,high,lhs__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_high.jsonl,0.8396,0.8228,0.6428750000000001,0.738378947368421,0.7727058823529412,0.2206140350877193,0.1943,0.7302428571428572,0.2589117647058824,0.2458333333333334,0.8311111111111112,0.3312962962962963,0.47150000000000003,0.46982456140350876,0.41616666666666663,47.484172446759494,3.2774937272950933,42.1674090418871,55.714931338624304,45.84542558311195,0.02,0.0974406660940642,0.11368809324706915,0.0974406660940642,-0.01624742715300495,0.3413857664568052,0.5596424344310194,0.4370971990530091,0.27757161458333335,0.5035807291666666,0.5900390624999999
lhs_high_20260815_0062,lhs,high,lhs__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_high.jsonl,0.8420615384615384,0.827125,0.8735875,0.5933052631578947,0.7947411764705882,0.05529824561403509,0.57162,0.9713142857142858,0.45267647058823524,0.19375000000000006,0.9733333333333333,0.5145185185185185,0.6365000000000001,0.3705263157894737,0.5696666666666667,47.71481192834213,2.265215143139379,42.935441838624335,53.034536547618984,46.582204356772436,0.0,0.11636168183071448,0.1609125687940849,0.11636168183071448,-0.04455088696337041,0.21845498088164914,0.20359359612670658,0.21089342130442543,0.24886067708333331,0.21484375,0.15631510416666666
lhs_high_20260815_0063,lhs,high,lhs__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_high.jsonl,0.7459692307692307,0.9537625000000001,0.69865,0.8048736842105263,0.689564705882353,0.1335438596491228,0.26266,0.7304571428571429,0.24391176470588233,0.3186111111111112,0.7133333333333333,0.32955555555555555,0.5345,0.38385964912280696,0.57,49.06392157502631,3.179884768885572,42.117574423280395,56.30730039065248,47.47397919058353,0.0,0.10396104807460908,0.10396104807460908,0.11387429511331518,0.009913247038706094,0.37426609759864654,0.7017615140846877,0.512489554353446,0.28668619791666666,0.5032552083333334,0.6957682291666667
